time,data
1721208178.9261978,1.2649110640647676
1721208178.927208,1.2649110640646826
1721208178.9281623,1.2649110640645975
1721208178.9291837,1.2649110640645125
1721208178.9301987,1.2649110640644274
1721208178.9311461,1.2649110640643424
1721208178.9321718,1.2649110640642574
1721208178.9331942,1.2649110640641723
1721208178.9341793,1.2649110640640873
1721208178.93516,1.2649110640640022
1721208178.9361844,1.2649110640639172
1721208178.9371498,1.2649110640638321
1721208178.9381483,1.264911064063747
1721208178.9391687,1.2649110640690548
1721208178.9401674,1.2649110640678554
1721208178.9411628,1.2649110640681285
1721208178.9421933,1.2649110640684016
1721208178.9431906,1.2649110640686747
1721208178.944195,1.2649110640689478
1721208178.9451559,1.264911064069221
1721208178.9461386,1.264911064069494
1721208178.9471867,1.2649110640697672
1721208178.9481997,1.2649110640700403
1721208178.9491627,1.2649110640703134
1721208178.9501884,1.2649110640705865
1721208178.951151,1.2649110640708596
1721208178.9521315,1.2649110640711327
1721208178.9531496,1.264911064066013
1721208178.9541843,1.2649110640674006
1721208178.9551587,1.2649110640673156
1721208178.9561667,1.2649110640672305
1721208178.9571567,1.2649110640671455
1721208178.958155,1.2649110640670604
1721208178.9591575,1.2649110640669754
1721208178.9601684,1.2649110640668904
1721208178.961151,1.2649110640668053
1721208178.962191,1.2649110640667203
1721208178.963152,1.2649110640666352
1721208178.9641638,1.2649110640665502
1721208178.9651754,1.2649110640664651
1721208178.9661832,1.26491106406638
1721208178.9671807,1.264911064066295
1721208178.9681885,1.26491106406621
1721208178.969159,1.264911064066125
1721208178.9702036,1.26491106406604
1721208178.9712045,1.2649110640659549
1721208178.9721904,1.2649110640658698
1721208178.9731777,1.2649110640657848
1721208178.9742348,1.2649110640656998
1721208178.9751894,1.2649110640656147
1721208178.9761493,1.2649110640655297
1721208178.9771764,1.2649110640654446
1721208178.9781756,1.2649110640653596
1721208178.9791667,1.2649110640652745
1721208178.9801643,1.2649110640651895
1721208178.9811714,1.2649110640651045
1721208178.982169,1.2649110640650194
1721208178.983159,1.2649110640649344
1721208178.9841638,1.2649110640648493
1721208178.9851546,1.2649110640647643
1721208178.9861553,1.2649110640646792
1721208178.9871764,1.2649110640645942
1721208178.988213,1.2649110640645091
1721208178.9891727,1.264911064064424
1721208178.9901762,1.264911064064339
1721208178.9911976,1.264911064064254
1721208178.992154,1.264911064064169
1721208178.9931805,1.264911064064084
1721208178.9941857,1.264911064063999
1721208178.9951782,1.2649110640639138
1721208178.9961648,1.2649110640638288
1721208178.9971428,1.2649110640637438
1721208178.9981725,1.2649110640690515
1721208178.9991856,1.264911064067852
1721208179.0001578,1.2649110640681251
1721208179.0011506,1.2649110640683983
1721208179.002191,1.2649110640686714
1721208179.003248,1.2649110640689445
1721208179.0041778,1.2649110640692176
1721208179.0051477,1.2649110640694907
1721208179.0061564,1.2649110640697638
1721208179.0071578,1.264911064070037
1721208179.0081475,1.26491106407031
1721208179.0091808,1.2649110640705832
1721208179.0102074,1.2649110640708563
1721208179.0111568,1.2649110640711294
1721208179.0121675,1.2649110640660097
1721208179.01315,1.2649110640673973
1721208179.0141747,1.2649110640673122
1721208179.0151756,1.2649110640672272
1721208179.0161576,1.2649110640671422
1721208179.0171707,1.2649110640670571
1721208179.0181613,1.264911064066972
1721208179.019138,1.264911064066887
1721208179.0201757,1.264911064066802
1721208179.0211518,1.264911064066717
1721208179.0221941,1.264911064066632
1721208179.0231793,1.2649110640665469
1721208179.02422,1.2649110640664618
1721208179.025149,1.2649110640663768
1721208179.0261772,1.2649110640662917
1721208179.0271513,1.2649110640662067
1721208179.0281713,1.2649110640661216
1721208179.0291562,1.2649110640660366
1721208179.0301483,1.2649110640659516
1721208179.031144,1.2649110640658665
1721208179.0321677,1.2649110640657815
1721208179.0331583,1.2649110640656964
1721208179.0341554,1.2649110640656114
1721208179.0351453,1.2649110640655263
1721208179.036146,1.2649110640654413
1721208179.0371413,1.2649110640653562
1721208179.0381489,1.2649110640652712
1721208179.0392034,1.2649110640651862
1721208179.040165,1.2649110640651011
1721208179.0411463,1.264911064065016
1721208179.042165,1.264911064064931
1721208179.043151,1.264911064064846
1721208179.0441856,1.264911064064761
1721208179.045179,1.264911064064676
1721208179.046171,1.2649110640645909
1721208179.0471506,1.2649110640645058
1721208179.0481687,1.2649110640644208
1721208179.0491676,1.2649110640643357
1721208179.0501661,1.2649110640642507
1721208179.0511699,1.2649110640641656
1721208179.0521493,1.2649110640640806
1721208179.0531452,1.2649110640639956
1721208179.0541446,1.2649110640639105
1721208179.0551457,1.2649110640638255
1721208179.0561469,1.2649110640637404
1721208179.0571544,1.2649110640690482
1721208179.0581453,1.2649110640678487
1721208179.0591474,1.2649110640681218
1721208179.0601442,1.264911064068395
1721208179.0611877,1.264911064068668
1721208179.0621583,1.2649110640689412
1721208179.0631442,1.2649110640692143
1721208179.0642111,1.2649110640694874
1721208179.0651534,1.2649110640697605
1721208179.0661426,1.2649110640700336
1721208179.0671575,1.2649110640703067
1721208179.0681884,1.2649110640705798
1721208179.069201,1.264911064070853
1721208179.070164,1.264911064071126
1721208179.0712035,1.2649110640660064
1721208179.0722039,1.264911064067394
1721208179.0731514,1.264911064067309
1721208179.0741556,1.2649110640672239
1721208179.0751488,1.2649110640671388
1721208179.0762246,1.2649110640670538
1721208179.0771797,1.2649110640669687
1721208179.0781932,1.2649110640668837
1721208179.0791698,1.2649110640667987
1721208179.080159,1.2649110640667136
1721208179.0811968,1.2649110640666286
1721208179.0821908,1.2649110640665435
1721208179.083159,1.2649110640664585
1721208179.0841548,1.2649110640663734
1721208179.0851605,1.2649110640662884
1721208179.086144,1.2649110640662034
1721208179.0871828,1.2649110640661183
1721208179.0881767,1.2649110640660333
1721208179.089164,1.2649110640659482
1721208179.0901353,1.2649110640658632
1721208179.091137,1.2649110640657781
1721208179.092136,1.264911064065693
1721208179.0931363,1.264911064065608
1721208179.0941494,1.264911064065523
1721208179.095162,1.264911064065438
1721208179.0961623,1.264911064065353
1721208179.0972228,1.2649110640652679
1721208179.0981698,1.2649110640651828
1721208179.099204,1.2649110640650978
1721208179.1001778,1.2649110640650127
1721208179.1011777,1.2649110640649277
1721208179.1021583,1.2649110640648427
1721208179.1031728,1.2649110640647576
1721208179.104162,1.2649110640646726
1721208179.1051526,1.2649110640645875
1721208179.1061532,1.2649110640645025
1721208179.1071405,1.2649110640644174
1721208179.1081767,1.2649110640643324
1721208179.1091857,1.2649110640642474
1721208179.110162,1.2649110640641623
1721208179.1111968,1.2649110640640773
1721208179.1121638,1.2649110640639922
1721208179.1131709,1.2649110640639072
1721208179.1142414,1.2649110640638221
1721208179.1151855,1.264911064063737
1721208179.1161566,1.2649110640690449
1721208179.1172225,1.2649110640678454
1721208179.118157,1.2649110640681185
1721208179.1191852,1.2649110640683916
1721208179.1201594,1.2649110640686647
1721208179.1211557,1.2649110640689378
1721208179.1221607,1.264911064069211
1721208179.1231563,1.264911064069484
1721208179.1241856,1.2649110640697572
1721208179.1251564,1.2649110640700303
1721208179.1261606,1.2649110640703034
1721208179.1271484,1.2649110640705765
1721208179.12815,1.2649110640708496
1721208179.1291587,1.2649110640711227
1721208179.1301844,1.264911064066003
1721208179.1312165,1.2649110640673906
1721208179.1321871,1.2649110640673056
1721208179.1331925,1.2649110640672205
1721208179.134145,1.2649110640671355
1721208179.135179,1.2649110640670505
1721208179.1361563,1.2649110640669654
1721208179.137157,1.2649110640668804
1721208179.1381805,1.2649110640667953
1721208179.1392431,1.2649110640667103
1721208179.1401725,1.2649110640666252
1721208179.1411498,1.2649110640665402
1721208179.1421864,1.2649110640664551
1721208179.143156,1.26491106406637
1721208179.144185,1.264911064066285
1721208179.145165,1.2649110640662
1721208179.1461825,1.264911064066115
1721208179.1471493,1.26491106406603
1721208179.1481612,1.264911064065945
1721208179.1491911,1.2649110640658598
1721208179.150158,1.2649110640657748
1721208179.1511753,1.2649110640656898
1721208179.1521597,1.2649110640656047
1721208179.1531978,1.2649110640655197
1721208179.154207,1.2649110640654346
1721208179.1551814,1.2649110640653496
1721208179.1562247,1.2649110640652645
1721208179.1571636,1.2649110640651795
1721208179.158185,1.2649110640650945
1721208179.159158,1.2649110640650094
1721208179.1601562,1.2649110640649244
1721208179.1611736,1.2649110640648393
1721208179.1621506,1.2649110640647543
1721208179.1631687,1.2649110640646692
1721208179.164191,1.2649110640645842
1721208179.165183,1.2649110640644992
1721208179.166192,1.2649110640644141
1721208179.167211,1.264911064064329
1721208179.1681604,1.264911064064244
1721208179.1691751,1.264911064064159
1721208179.1701925,1.264911064064074
1721208179.1711636,1.264911064063989
1721208179.1721866,1.2649110640639039
1721208179.173212,1.2649110640638188
1721208179.1741807,1.2649110640637338
1721208179.1751683,1.2649110640690415
1721208179.1761818,1.264911064067842
1721208179.1772041,1.2649110640681152
1721208179.1781998,1.2649110640683883
1721208179.1791718,1.2649110640686614
1721208179.180202,1.2649110640689345
1721208179.181154,1.2649110640692076
1721208179.18216,1.2649110640694807
1721208179.1831875,1.2649110640697538
1721208179.1841784,1.264911064070027
1721208179.1852183,1.2649110640703
1721208179.1861818,1.2649110640705732
1721208179.1871605,1.2649110640708463
1721208179.1881485,1.2649110640711194
1721208179.1891444,1.2649110640659997
1721208179.19014,1.2649110640673873
1721208179.19114,1.2649110640673022
1721208179.19214,1.2649110640672172
1721208179.193141,1.2649110640671322
1721208179.1941552,1.2649110640670471
1721208179.1951454,1.264911064066962
1721208179.19616,1.264911064066877
1721208179.1971443,1.264911064066792
1721208179.1981826,1.264911064066707
1721208179.1991572,1.264911064066622
1721208179.2001352,1.2649110640665369
1721208179.2011352,1.2649110640664518
1721208179.2021716,1.2649110640663668
1721208179.2031808,1.2649110640662817
1721208179.2041633,1.2649110640661967
1721208179.2051563,1.2649110640661116
1721208179.2061706,1.2649110640660266
1721208179.2071595,1.2649110640659416
1721208179.2081926,1.2649110640658565
1721208179.209163,1.2649110640657715
1721208179.210172,1.2649110640656864
1721208179.211155,1.2649110640656014
1721208179.2121654,1.2649110640655163
1721208179.2132018,1.2649110640654313
1721208179.2141464,1.2649110640653463
1721208179.2151427,1.2649110640652612
1721208179.2161646,1.2649110640651762
1721208179.217142,1.2649110640650911
1721208179.218202,1.264911064065006
1721208179.2191548,1.264911064064921
1721208179.2201385,1.264911064064836
1721208179.2211645,1.264911064064751
1721208179.2221415,1.264911064064666
1721208179.2231274,1.2649110640645809
1721208179.224194,1.2649110640644958
1721208179.2251508,1.2649110640644108
1721208179.2261477,1.2649110640643257
1721208179.227139,1.2649110640642407
1721208179.2281537,1.2649110640641557
1721208179.2292025,1.2649110640640706
1721208179.2302072,1.2649110640639856
1721208179.2311485,1.2649110640639005
1721208179.2321556,1.2649110640638155
1721208179.2331645,1.2649110640637304
1721208179.234174,1.2649110640690382
1721208179.2351618,1.2649110640678387
1721208179.2361574,1.2649110640681118
1721208179.2371533,1.264911064068385
1721208179.238182,1.264911064068658
1721208179.2391765,1.2649110640689312
1721208179.240169,1.2649110640692043
1721208179.2411785,1.2649110640694774
